epoch,loss
119,0.22349441051483154
120,0.22273248434066772
121,0.2219795286655426
122,0.22123537957668304
123,0.22049976885318756
124,0.21977263689041138
125,0.21905378997325897
126,0.21834306418895721
127,0.21764031052589417
128,0.21694537997245789
129,0.21625813841819763
130,0.21557845175266266
131,0.21490612626075745
132,0.21424108743667603
133,0.21358323097229004
134,0.21293233335018158
135,0.21228833496570587
136,0.21165111660957336
137,0.21102052927017212
138,0.21039646863937378
139,0.20977884531021118
140,0.20916754007339478
141,0.208562433719635
142,0.20796340703964233
143,0.20737038552761078
144,0.206783264875412
145,0.2062019407749176
146,0.20562632381916046
147,0.2050563395023346
148,0.20449186861515045
149,0.20393279194831848
150,0.2033790946006775
151,0.20283065736293793
152,0.20228739082813263
153,0.20174923539161682
154,0.20121610164642334
155,0.20068787038326263
156,0.2001645416021347
157,0.1996459662914276
158,0.19913212954998016
159,0.198622927069664
160,0.19811832904815674
161,0.19761821627616882
162,0.19712255895137787
163,0.1966312676668167
164,0.19614429771900177
165,0.19566155970096588
166,0.19518302381038666
167,0.19470861554145813
168,0.19423827528953552
169,0.19377195835113525
170,0.19330959022045135
171,0.19285112619400024
172,0.19239646196365356
173,0.1919456422328949
174,0.1914985328912735
175,0.19105513393878937
176,0.19061535596847534
177,0.19017916917800903
178,0.18974652886390686
179,0.18931736052036285
180,0.18889166414737701
181,0.18846936523914337
182,0.18805041909217834
183,0.18763476610183716
184,0.18722237646579742
185,0.18681325018405914
186,0.18640726804733276
187,0.18600444495677948
188,0.18560472130775452
189,0.18520808219909668
190,0.1848144382238388
191,0.18442381918430328
192,0.18403612077236176
193,0.18365132808685303
194,0.1832694411277771
195,0.1828903704881668
196,0.18251413106918335
197,0.18214066326618195
198,0.18176989257335663
199,0.18140184879302979
200,0.18103650212287903
201,0.180673748254776
202,0.18031364679336548
203,0.1799561083316803
204,0.17960113286972046
205,0.17924864590168
206,0.1788986623287201
207,0.17855115234851837
208,0.17820607125759125
209,0.17786335945129395
210,0.17752306163311005
211,0.17718510329723358
212,0.17684945464134216
213,0.17651613056659698
214,0.17618504166603088
215,0.17585623264312744
216,0.1755296140909195
217,0.17520521581172943
218,0.1748829483985901
219,0.17456285655498505
220,0.17424491047859192
221,0.17392903566360474
222,0.1736152470111847
223,0.1733035296201706
224,0.17299382388591766
225,0.1726861298084259
226,0.17238043248653412
227,0.17207670211791992
228,0.1717749387025833
229,0.17147505283355713
230,0.17117710411548615
231,0.17088106274604797
232,0.17058688402175903
233,0.17029453814029694
234,0.17000402510166168
235,0.16971533000469208
236,0.16942840814590454
237,0.16914327442646027
238,0.16885988414287567
239,0.16857825219631195
240,0.16829833388328552
241,0.1680201292037964
242,0.16774359345436096
243,0.16746872663497925
244,0.16719554364681244
245,0.16692398488521576
246,0.1666540503501892
247,0.1663856953382492
248,0.16611894965171814
249,0.16585376858711243
250,0.16559015214443207
251,0.16532808542251587
252,0.16506755352020264
253,0.16480852663516998
254,0.16455097496509552
255,0.16429497301578522
256,0.16404040157794952
257,0.16378729045391083
258,0.16353563964366913
259,0.16328540444374084
260,0.16303656995296478
261,0.16278916597366333
262,0.1625431478023529
263,0.16229850053787231
264,0.16205523908138275
265,0.16181330382823944
266,0.16157275438308716
267,0.16133348643779755
268,0.16109557449817657
269,0.16085895895957947
270,0.16062362492084503
271,0.16038957238197327
272,0.16015681624412537
273,0.15992528200149536
274,0.15969502925872803
275,0.1594659835100174
276,0.15923817455768585
277,0.1590116173028946
278,0.15878622233867645
279,0.15856203436851501
280,0.1583390086889267
281,0.15811719000339508
282,0.15789653360843658
283,0.15767702460289001
284,0.15745866298675537
285,0.15724143385887146
286,0.1570253223180771
287,0.15681032836437225
288,0.15659645199775696
289,0.15638363361358643
290,0.15617194771766663
291,0.15596133470535278
292,0.1557517945766449
293,0.15554329752922058
294,0.15533585846424103
295,0.15512946248054504
296,0.15492410957813263
297,0.1547197550535202
298,0.15451644361019135
299,0.15431413054466248
300,0.1541128307580948
301,0.15391254425048828
302,0.1537131667137146
303,0.15351486206054688
304,0.15331746637821198
305,0.15312103927135468
306,0.15292556583881378
307,0.1527310460805893
308,0.15253746509552002
309,0.15234482288360596
310,0.1521531045436859
311,0.1519623100757599
312,0.1517723947763443
313,0.15158340334892273
314,0.1513952910900116
315,0.15120811760425568
316,0.15102176368236542
317,0.15083631873130798
318,0.1506517380475998
319,0.15046799182891846
320,0.15028515458106995
321,0.1501031368970871
322,0.1499219685792923
323,0.14974161982536316
324,0.14956210553646088
325,0.14938341081142426
326,0.1492055505514145
327,0.1490284949541092
328,0.14885222911834717
329,0.1486767679452896
330,0.14850211143493652
331,0.1483282595872879
332,0.14815515279769897
333,0.14798283576965332
334,0.14781129360198975
335,0.14764051139354706
336,0.14747048914432526
337,0.14730119705200195
338,0.14713267982006073
339,0.1469649225473404
340,0.14679788053035736
341,0.14663156867027283
342,0.14646600186824799
343,0.14630112051963806
344,0.14613696932792664
345,0.14597353339195251
346,0.1458108127117157
347,0.1456487774848938
348,0.1454874575138092
349,0.14532682299613953
350,0.14516687393188477
351,0.14500759541988373
352,0.1448489874601364
353,0.1446910798549652
354,0.14453382790088654
355,0.1443772315979004
356,0.14422127604484558
357,0.14406602084636688
358,0.14391136169433594
359,0.1437573879957199
360,0.14360404014587402
361,0.14345133304595947
362,0.14329925179481506
363,0.143147811293602
364,0.14299699664115906
365,0.14284677803516388
366,0.14269718527793884
367,0.14254820346832275
368,0.14239981770515442
369,0.14225204288959503
370,0.1421048790216446
371,0.1419582962989807
372,0.1418122947216034
373,0.14166690409183502
374,0.14152206480503082
375,0.14137785136699677
376,0.14123417437076569
377,0.14109107851982117
378,0.1409485638141632
379,0.14080660045146942
380,0.140665203332901
381,0.14052434265613556
382,0.14038407802581787
383,0.14024433493614197
384,0.14010511338710785
385,0.1399664729833603
386,0.1398283690214157
387,0.1396908015012741
388,0.1395537406206131
389,0.13941724598407745
390,0.1392812430858612
391,0.13914576172828674
392,0.13901081681251526
393,0.13887636363506317
394,0.13874246180057526
395,0.13860905170440674
396,0.13847613334655762
397,0.13834375143051147
398,0.13821183145046234
399,0.1380804181098938
400,0.13794951140880585
401,0.1378190964460373
402,0.13768915832042694
403,0.137559711933136
404,0.13743072748184204
405,0.1373022347688675
406,0.13717423379421234
407,0.1370466947555542
408,0.13691963255405426
409,0.13679303228855133
410,0.1366668939590454
411,0.1365412175655365
412,0.1364159882068634
413,0.13629120588302612
414,0.13616691529750824
415,0.13604307174682617
416,0.13591963052749634
417,0.1357966810464859
418,0.13567416369915009
419,0.1355520635843277
420,0.13543042540550232
421,0.13530921936035156
422,0.13518843054771423
423,0.1350681036710739
424,0.13494814932346344
425,0.13482865691184998
426,0.13470958173274994
427,0.13459092378616333
428,0.13447269797325134
429,0.1343548744916916
430,0.13423745334148407
431,0.13412046432495117
432,0.13400386273860931
433,0.1338876634836197
434,0.1337718963623047
435,0.13365650177001953
436,0.1335415244102478
437,0.13342691957950592
438,0.13331274688243866
439,0.13319893181324005
440,0.13308551907539368
441,0.13297250866889954
442,0.13285985589027405
443,0.1327475905418396
444,0.1326357126235962
445,0.13252422213554382
446,0.1324130892753601
447,0.13230235874652863
448,0.1321919858455658
449,0.1320819854736328
450,0.13197234272956848
451,0.131863072514534
452,0.13175417482852936
453,0.13164563477039337
454,0.13153745234012604
455,0.13142962753772736
456,0.13132214546203613
457,0.13121503591537476
458,0.13110828399658203
459,0.13100187480449677
460,0.13089582324028015
461,0.130790114402771
462,0.1306847333908081
463,0.13057971000671387
464,0.1304750144481659
465,0.13037067651748657
466,0.13026666641235352
467,0.13016299903392792
468,0.13005965948104858
469,0.1299566775560379
470,0.1298539787530899
471,0.12975163757801056
472,0.1296495944261551
473,0.12954792380332947
474,0.12944655120372772
475,0.12934550642967224
476,0.12924477458000183
477,0.12914437055587769
478,0.1290442794561386
479,0.1289444863796234
480,0.12884502112865448
481,0.12874586880207062
482,0.12864704430103302
483,0.1285485029220581
484,0.12845027446746826
485,0.1283523589372635
486,0.1282547414302826
487,0.12815743684768677
488,0.12806041538715363
489,0.12796369194984436
490,0.12786728143692017
491,0.12777116894721985
492,0.1276753544807434
493,0.12757983803749084
494,0.12748456001281738
495,0.12738963961601257
496,0.12729495763778687
497,0.12720060348510742
498,0.12710650265216827
499,0.1270127147436142
500,0.1269191950559616
501,0.1268259584903717
502,0.1267329901456833
503,0.12664033472537994
504,0.1265479177236557
505,0.12645581364631653
506,0.12636396288871765
507,0.12627236545085907
508,0.12618108093738556
509,0.12609003484249115
510,0.12599927186965942
511,0.1259087771177292
512,0.12581855058670044
513,0.12572859227657318
514,0.12563888728618622
515,0.12554946541786194
516,0.12546028196811676
517,0.12537136673927307
518,0.12528271973133087
519,0.12519431114196777
520,0.12510617077350616
521,0.12501829862594604
522,0.12493067979812622
523,0.1248432919383049
524,0.12475617974996567
525,0.12466929852962494
526,0.12458265572786331
527,0.12449628859758377
528,0.12441016733646393
529,0.12432427704334259
530,0.12423864006996155
531,0.1241532564163208
532,0.12406810373067856
533,0.12398318946361542
534,0.12389851361513138
535,0.12381406873464584
536,0.1237298920750618
537,0.12364593148231506
538,0.12356220930814743
539,0.1234787255525589
540,0.12339545786380768
541,0.12331245839595795
542,0.12322966009378433
543,0.12314708530902863
544,0.12306477129459381
545,0.12298266589641571
546,0.12290079146623611
547,0.12281914055347443
548,0.12273772060871124
549,0.12265651673078537
550,0.12257552891969681
551,0.12249478697776794
552,0.1224142536520958
553,0.12233392894268036
554,0.12225384265184402
555,0.1221739649772644
556,0.12209431082010269
557,0.12201487272977829
558,0.1219356507062912
559,0.12185663729906082
560,0.12177782505750656
561,0.12169922888278961
562,0.12162084877490997
563,0.12154269218444824
564,0.12146473675966263
565,0.12138698995113373
566,0.12130944430828094
567,0.12123209983110428
568,0.12115497142076492
569,0.12107806652784348
570,0.12100132554769516
571,0.12092480808496475
572,0.12084849923849106
573,0.12077237665653229
574,0.12069647014141083
575,0.12062075734138489
576,0.12054523825645447
577,0.12046990543603897
578,0.12039478868246078
579,0.12031987309455872
580,0.12024514377117157
581,0.12017060816287994
582,0.12009628117084503
583,0.12002211809158325
584,0.11994814872741699
585,0.11987438797950745
586,0.11980082094669342
587,0.11972743272781372
588,0.11965423077344894
589,0.11958121508359909
590,0.11950840055942535
591,0.11943574994802475
592,0.11936330795288086
593,0.11929105967283249
594,0.11921895295381546
595,0.11914704740047455
596,0.11907533556222916
597,0.11900381743907928
598,0.11893244832754135
599,0.11886126548051834
600,0.11879027634859085
601,0.11871946603059769
602,0.11864882707595825
603,0.11857835203409195
604,0.11850807070732117
605,0.11843794584274292
606,0.11836802214384079
607,0.11829826980829239
608,0.11822867393493652
609,0.11815925687551498
610,0.11809001863002777
611,0.11802095174789429
612,0.11795203387737274
613,0.11788330227136612
614,0.11781475692987442
615,0.11774634569883347
616,0.11767812073230743
617,0.11761005967855453
618,0.11754216998815536
619,0.11747444421052933
620,0.11740687489509583
621,0.11733948439359665
622,0.11727225035429001
623,0.1172051951289177
624,0.11713827401399612
625,0.11707153171300888
626,0.11700494587421417
627,0.116938516497612
628,0.11687224358320236
629,0.11680613458156586
630,0.11674020439386368
631,0.11667441576719284
632,0.11660877615213394
633,0.11654330790042877
634,0.11647799611091614
635,0.11641281843185425
636,0.1163477972149849
637,0.11628294736146927
638,0.11621824651956558
639,0.11615370213985443
640,0.11608930677175522
641,0.11602507531642914
642,0.1159609779715538
643,0.115897037088871
644,0.11583324521780014
645,0.11576959490776062
646,0.11570611596107483
647,0.11564277857542038
648,0.11557958275079727
649,0.1155165284872055
650,0.11545360833406448
651,0.11539085954427719
652,0.11532824486494064
653,0.11526578664779663
654,0.11520345509052277
655,0.11514127999544144
656,0.11507923156023026
657,0.1150173544883728
658,0.1149556040763855
659,0.11489399522542953
660,0.11483250558376312
661,0.11477120220661163
662,0.1147100105881691
663,0.1146489605307579
664,0.11458805948495865
665,0.11452727764844894
666,0.11446664482355118
667,0.11440616101026535
668,0.11434580385684967
669,0.11428557336330414
670,0.11422548443078995
671,0.1141655370593071
672,0.11410573124885559
673,0.11404605209827423
674,0.11398651450872421
675,0.11392708122730255
676,0.11386781930923462
677,0.11380865424871445
678,0.11374965310096741
679,0.11369077116250992
680,0.11363200098276138
681,0.11357337236404419
682,0.11351490020751953
683,0.11345652490854263
684,0.11339829862117767
685,0.11334016919136047
686,0.1132822036743164
687,0.11322434991598129
688,0.11316663771867752
689,0.1131090298295021
690,0.11305154860019684
691,0.1129942238330841
692,0.11293700337409973
693,0.11287990212440491
694,0.11282292753458023
695,0.1127660796046257
696,0.11270935088396072
697,0.11265276372432709
698,0.11259626597166061
699,0.11253992468118668
700,0.11248369514942169
701,0.11242757737636566
702,0.11237158626317978
703,0.11231571435928345
704,0.11225996166467667
705,0.11220433562994003
706,0.11214882135391235
707,0.11209341138601303
708,0.11203814297914505
709,0.11198297888040543
710,0.11192793399095535
711,0.11187303066253662
712,0.11181820929050446
713,0.11176350712776184
714,0.11170893907546997
715,0.11165448278188705
716,0.1116001307964325
717,0.11154592782258987
718,0.11149179190397263
719,0.11143779754638672
720,0.11138390004634857
721,0.11133012175559998
722,0.11127647012472153
723,0.11122292280197144
724,0.1111694797873497
725,0.11111614108085632
726,0.1110629215836525
727,0.11100982874631882
728,0.1109568178653717
729,0.11090393364429474
730,0.11085116118192673
731,0.11079850047826767
732,0.11074595153331757
733,0.11069348454475403
734,0.11064114421606064
735,0.1105889081954956
736,0.11053678393363953
737,0.1104847714304924
738,0.11043285578489304
739,0.11038105189800262
740,0.11032933741807938
741,0.11027775704860687
742,0.11022625118494034
743,0.11017487198114395
744,0.11012360453605652
745,0.11007241904735565
746,0.11002133786678314
747,0.10997036099433899
748,0.10991950333118439
749,0.10986874252557755
750,0.10981807857751846
751,0.10976751893758774
752,0.10971704870462418
753,0.10966669768095016
754,0.10961643606424332
755,0.10956629365682602
756,0.10951622575521469
757,0.10946626961231232
758,0.1094164103269577
759,0.10936666280031204
760,0.10931700468063354
761,0.10926743596792221
762,0.10921797156333923
763,0.10916861891746521
764,0.10911936312913895
765,0.10907018929719925
766,0.10902111977338791
767,0.10897213965654373
768,0.10892327129840851
769,0.10887448489665985
770,0.10882578790187836
771,0.10877721011638641
772,0.10872871428728104
773,0.10868032276630402
774,0.10863201320171356
775,0.10858380049467087
776,0.10853567719459534
777,0.10848765820264816
778,0.10843972861766815
779,0.1083918884396553
780,0.10834415256977081
781,0.10829649120569229
782,0.10824893414974213
783,0.10820146650075912
784,0.10815408080816269
785,0.10810679197311401
786,0.1080595999956131
787,0.10801250487565994
788,0.10796549171209335
789,0.10791856795549393
790,0.10787173360586166
791,0.10782498866319656
792,0.10777832567691803
793,0.10773175954818726
794,0.10768529772758484
795,0.1076388955116272
796,0.10759260505437851
797,0.1075463816523552
798,0.10750025510787964
799,0.10745422542095184
800,0.10740828514099121
801,0.10736240446567535
802,0.10731662809848785
803,0.10727093368768692
804,0.10722533613443375
805,0.10717979818582535
806,0.1071343719959259
807,0.10708902776241302
808,0.10704377293586731
809,0.10699858516454697
810,0.10695348680019379
811,0.10690847039222717
812,0.10686355084180832
813,0.10681869834661484
814,0.10677393525838852
815,0.10672925412654877
816,0.10668466985225677
817,0.10664016008377075
818,0.1065957248210907
819,0.10655137151479721
820,0.10650710761547089
821,0.10646293312311172
822,0.10641882568597794
823,0.10637480020523071
824,0.10633085668087006
825,0.10628700256347656
826,0.10624321550130844
827,0.10619951039552689
828,0.10615590214729309
829,0.10611235350370407
830,0.10606890171766281
831,0.10602550953626633
832,0.10598219931125641
833,0.10593897849321365
834,0.10589583218097687
835,0.10585275292396545
836,0.1058097630739212
837,0.10576685518026352
838,0.10572401434183121
839,0.10568127036094666
840,0.10563857853412628
841,0.10559596866369247
842,0.10555343329906464
843,0.10551099479198456
844,0.10546860843896866
845,0.10542630404233932
846,0.10538408160209656
847,0.10534193366765976
848,0.10529987514019012
849,0.10525785386562347
850,0.10521593689918518
851,0.10517408698797226
852,0.10513231158256531
853,0.10509061813354492
854,0.10504897683858871
855,0.10500743240118027
856,0.1049659475684166
857,0.1049245297908783
858,0.10488320142030716
859,0.1048419401049614
860,0.1048007532954216
861,0.10475963354110718
862,0.10471858829259872
863,0.10467761754989624
864,0.10463670641183853
865,0.10459587723016739
866,0.10455513000488281
867,0.10451444238424301
868,0.10447382181882858
869,0.10443327575922012
870,0.10439280420541763
871,0.10435239225625992
872,0.10431206226348877
873,0.1042717918753624
874,0.10423159599304199
875,0.10419146716594696
876,0.1041514128446579
877,0.10411142557859421
878,0.10407150536775589
879,0.10403166711330414
880,0.10399187356233597
881,0.10395216196775436
882,0.10391250997781754
883,0.10387294739484787
884,0.10383342951536179
885,0.10379397869110107
886,0.10375460982322693
887,0.10371530055999756
888,0.10367605835199356
889,0.10363687574863434
890,0.10359778255224228
891,0.1035587340593338
892,0.10351977497339249
893,0.10348085314035416
894,0.1034420058131218
895,0.1034032329916954
896,0.10336451977491379
897,0.10332588106393814
898,0.10328729450702667
899,0.10324876755475998
900,0.10321033000946045
901,0.1031719371676445
902,0.10313361138105392
903,0.10309535264968872
904,0.10305716097354889
905,0.10301902890205383
906,0.10298095643520355
907,0.10294294357299805
908,0.1029050201177597
909,0.10286714136600494
910,0.10282932966947556
911,0.10279157012701035
912,0.10275387018918991
913,0.10271625220775604
914,0.10267868638038635
915,0.10264118760824203
916,0.10260374844074249
917,0.10256636887788773
918,0.10252904891967773
919,0.10249180346727371
920,0.10245459526777267
921,0.1024174615740776
922,0.10238038748502731
923,0.10234338045120239
924,0.10230644047260284
925,0.10226955264806747
926,0.10223270207643509
927,0.10219591856002808
928,0.10215923935174942
929,0.10212256759405136
930,0.10208598524332047
931,0.10204945504665375
932,0.1020129844546318
933,0.10197655856609344
934,0.10194021463394165
935,0.10190391540527344
936,0.1018676832318306
937,0.10183149576187134
938,0.10179538279771805
939,0.10175932198762894
940,0.1017233282327652
941,0.10168736428022385
942,0.10165148973464966
943,0.10161564499139786
944,0.10157988220453262
945,0.10154416412115097
946,0.1015084981918335
947,0.1014728918671608
948,0.10143736749887466
949,0.10140187293291092
950,0.10136643052101135
951,0.10133106261491776
952,0.10129574686288834
953,0.1012604683637619
954,0.10122527182102203
955,0.10119011998176575
956,0.10115502774715424
957,0.1011199876666069
958,0.10108499228954315
959,0.10105005651712418
960,0.10101518779993057
961,0.10098036378622055
962,0.1009456068277359
963,0.10091089457273483
964,0.10087624192237854
965,0.10084164142608643
966,0.10080709308385849
967,0.10077258944511414
968,0.10073815286159515
969,0.10070376843214035
970,0.10066943615674973
971,0.10063516348600388
972,0.10060092806816101
973,0.10056675970554352
974,0.1005326360464096
975,0.10049857199192047
976,0.10046456754207611
977,0.10043060779571533
978,0.10039669275283813
979,0.10036282986402512
980,0.10032903403043747
981,0.1002952829003334
982,0.10026158392429352
983,0.10022793710231781
984,0.10019433498382568
985,0.10016080737113953
986,0.10012729465961456
987,0.10009387135505676
988,0.10006046295166016
989,0.10002712905406952
990,0.09999383985996246
991,0.09996060281991959
992,0.09992741793394089
993,0.09989428520202637
994,0.09986119717359543
995,0.09982815384864807
996,0.09979517757892609
997,0.09976224601268768
998,0.09972935169935226
999,0.09969652444124222
1000,0.09966373443603516
1001,0.09963101148605347
1002,0.09959830343723297
1003,0.09956566989421844
1004,0.0995330885052681
1005,0.09950055181980133
1006,0.09946805983781815
1007,0.09943562000989914
1008,0.09940322488546371
1009,0.09937086701393127
1010,0.0993385836482048
1011,0.09930633753538132
1012,0.09927413612604141
1013,0.09924198687076569
1014,0.09920988231897354
1015,0.09917782992124557
1016,0.09914582222700119
1017,0.09911386668682098
1018,0.09908195585012436
1019,0.09905008971691132
1020,0.09901826828718185
1021,0.09898649901151657
1022,0.09895477443933487
1023,0.09892310202121735
1024,0.09889145940542221
1025,0.09885988384485245
1026,0.09882834553718567
1027,0.09879685938358307
1028,0.09876541793346405
1029,0.09873402118682861
1030,0.09870266914367676
1031,0.09867136925458908
1032,0.09864010661840439
1033,0.09860888123512268
1034,0.09857772290706635
1035,0.098546601831913
1036,0.09851551055908203
1037,0.09848450124263763
1038,0.09845350682735443
1039,0.0984225645661354
1040,0.09839166700839996
1041,0.0983608216047287
1042,0.09833002090454102
1043,0.09829925000667572
1044,0.0982685312628746
1045,0.09823784977197647
1046,0.09820722788572311
1047,0.09817664325237274
1048,0.09814611077308655
1049,0.09811561554670334
1050,0.09808516502380371
1051,0.09805475175380707
1052,0.098024383187294
1053,0.09799407422542572
1054,0.09796379506587982
1055,0.0979335606098175
1056,0.09790336340665817
1057,0.09787321090698242
1058,0.09784311801195145
1059,0.09781305491924286
1060,0.09778304398059845
1061,0.09775307029485703
1062,0.09772313386201859
1063,0.09769323468208313
1064,0.09766338765621185
1065,0.09763359278440475
1066,0.09760382771492004
1067,0.09757411479949951
1068,0.09754442423582077
1069,0.0975148007273674
1070,0.09748519957065582
1071,0.09745564311742783
1072,0.09742613881826401
1073,0.09739667177200317
1074,0.09736724197864532
1075,0.09733785688877106
1076,0.09730850160121918
1077,0.09727920591831207
1078,0.09724994748830795
1079,0.09722071141004562
1080,0.09719154238700867
1081,0.0971624031662941
1082,0.09713330864906311
1083,0.09710424393415451
1084,0.0970752164721489
1085,0.09704624861478806
1086,0.0970173180103302
1087,0.09698841720819473
1088,0.09695956110954285
1089,0.09693074226379395
1090,0.09690196812152863
1091,0.09687323868274689
1092,0.09684453904628754
1093,0.09681587666273117
1094,0.09678725898265839
1095,0.09675869345664978
1096,0.09673015028238297
1097,0.09670165181159973
1098,0.09667319804430008
1099,0.09664478152990341
1100,0.09661638736724854
1101,0.09658804535865784
1102,0.09655974060297012
1103,0.09653148800134659
1104,0.09650325030088425
1105,0.09647506475448608
1106,0.0964469239115715
1107,0.0964188203215599
1108,0.0963907465338707
1109,0.09636270254850388
1110,0.09633470326662064
1111,0.09630675613880157
1112,0.0962788388133049
1113,0.09625095874071121
1114,0.0962231308221817
1115,0.09619531780481339
1116,0.09616754204034805
1117,0.0961398184299469
1118,0.09611212462186813
1119,0.09608446806669235
1120,0.09605686366558075
1121,0.09602927416563034
1122,0.09600172936916351
1123,0.09597423672676086
1124,0.0959467664361
1125,0.09591933339834213
1126,0.09589193761348724
1127,0.09586458653211594
1128,0.09583725780248642
1129,0.09580997377634048
1130,0.09578272700309753
1131,0.09575551003217697
1132,0.09572834521532059
1133,0.095701202750206
1134,0.09567409008741379
1135,0.09564702957868576
1136,0.09561999887228012
1137,0.09559300541877747
1138,0.0955660492181778
1139,0.09553913027048111
1140,0.09551224112510681
1141,0.0954853892326355
1142,0.09545858204364777
1143,0.09543179720640182
1144,0.09540504217147827
1145,0.09537835419178009
1146,0.0953516736626625
1147,0.0953250452876091
1148,0.09529843926429749
1149,0.09527186304330826
1150,0.09524533152580261
1151,0.09521882981061935
1152,0.09519237279891968
1153,0.0951659306883812
1154,0.09513954073190689
1155,0.09511318802833557
1156,0.09508687257766724
1157,0.0950605720281601
1158,0.09503432363271713
1159,0.09500809013843536
1160,0.09498190134763718
1161,0.09495574980974197
1162,0.09492962807416916
1163,0.09490355104207993
1164,0.09487749636173248
1165,0.09485148638486862
1166,0.09482550621032715
1167,0.09479955583810806
1168,0.09477362781763077
1169,0.09474775195121765
1170,0.09472190588712692
1171,0.09469608217477798
1172,0.09467030316591263
1173,0.09464456140995026
1174,0.09461884200572968
1175,0.09459315240383148
1176,0.09456750750541687
1177,0.09454189240932465
1178,0.0945163145661354
1179,0.09449074417352676
1180,0.0944652408361435
1181,0.09443975239992142
1182,0.09441430866718292
1183,0.09438888728618622
1184,0.0943634957075119
1185,0.09433814138174057
1186,0.09431282430887222
1187,0.09428753703832626
1188,0.0942622646689415
1189,0.09423705190420151
1190,0.09421185404062271
1191,0.0941866859793663
1192,0.09416156262159348
1193,0.09413646161556244
1194,0.09411139786243439
1195,0.09408637136220932
1196,0.09406135976314545
1197,0.09403640031814575
1198,0.09401144832372665
1199,0.09398654103279114
1200,0.0939616709947586
1201,0.09393682330846786
1202,0.09391201287508011
1203,0.09388723224401474
1204,0.09386247396469116
1205,0.09383775293827057
1206,0.09381306916475296
1207,0.09378840029239655
1208,0.09376377612352371
1209,0.09373918175697327
1210,0.0937146246433258
1211,0.09369008988142014
1212,0.09366558492183685
1213,0.09364111721515656
1214,0.09361665695905685
1215,0.09359224885702133
1216,0.0935678705573082
1217,0.09354351460933685
1218,0.0935191884636879
1219,0.09349490702152252
1220,0.09347064048051834
1221,0.09344641864299774
1222,0.09342221915721893
1223,0.09339804202318192
1224,0.09337390214204788
1225,0.09334978461265564
1226,0.09332571178674698
1227,0.0933016687631607
1228,0.09327763319015503
1229,0.09325364977121353
1230,0.09322968870401382
1231,0.0932057574391365
1232,0.09318184107542038
1233,0.09315796941518784
1234,0.09313412755727768
1235,0.09311031550168991
1236,0.09308652579784393
1237,0.09306276589632034
1238,0.09303903579711914
1239,0.09301533550024033
1240,0.0929916724562645
1241,0.09296802431344986
1242,0.09294441342353821
1243,0.09292083978652954
1244,0.09289728105068207
1245,0.09287375211715698
1246,0.09285025298595428
1247,0.09282678365707397
1248,0.09280333667993546
1249,0.09277992695569992
1250,0.09275655448436737
