epoch,accuracy
272,96.49122807017544
273,96.49122807017544
274,96.49122807017544
275,96.49122807017544
276,96.49122807017544
277,96.49122807017544
278,96.49122807017544
279,96.49122807017544
280,96.49122807017544
281,96.49122807017544
282,96.49122807017544
283,96.49122807017544
284,96.49122807017544
285,96.49122807017544
286,96.49122807017544
287,96.49122807017544
288,96.49122807017544
289,96.49122807017544
290,96.49122807017544
291,96.49122807017544
292,96.49122807017544
293,96.49122807017544
294,96.66666666666667
295,96.66666666666667
296,96.66666666666667
297,96.66666666666667
298,96.66666666666667
299,96.66666666666667
300,96.66666666666667
301,96.66666666666667
302,96.66666666666667
303,96.66666666666667
304,96.66666666666667
305,96.66666666666667
306,96.66666666666667
307,96.66666666666667
308,96.66666666666667
309,96.66666666666667
310,96.66666666666667
311,96.66666666666667
312,96.66666666666667
313,96.66666666666667
314,96.66666666666667
315,96.66666666666667
316,96.66666666666667
317,96.66666666666667
318,96.66666666666667
319,96.66666666666667
320,96.66666666666667
321,96.66666666666667
322,96.66666666666667
323,96.66666666666667
324,96.66666666666667
325,96.66666666666667
326,96.66666666666667
327,96.66666666666667
328,96.66666666666667
329,96.66666666666667
330,96.66666666666667
331,96.66666666666667
332,96.66666666666667
333,96.66666666666667
334,96.66666666666667
335,96.66666666666667
336,96.66666666666667
337,96.66666666666667
338,96.66666666666667
339,96.66666666666667
340,96.66666666666667
341,96.66666666666667
342,96.66666666666667
343,96.66666666666667
344,96.66666666666667
345,96.66666666666667
346,96.66666666666667
347,96.66666666666667
348,96.66666666666667
349,96.66666666666667
350,96.66666666666667
351,96.66666666666667
352,96.66666666666667
353,96.66666666666667
354,97.01754385964912
355,97.01754385964912
356,97.01754385964912
357,97.01754385964912
358,97.01754385964912
359,97.01754385964912
360,97.01754385964912
361,97.01754385964912
362,97.01754385964912
363,97.01754385964912
364,97.01754385964912
365,97.01754385964912
366,97.01754385964912
367,97.01754385964912
368,97.01754385964912
369,97.01754385964912
370,97.01754385964912
371,97.01754385964912
372,96.84210526315789
373,96.84210526315789
374,96.84210526315789
375,96.84210526315789
376,96.84210526315789
377,96.84210526315789
378,96.84210526315789
379,96.84210526315789
380,96.84210526315789
381,96.84210526315789
382,96.84210526315789
383,96.84210526315789
384,96.84210526315789
385,96.84210526315789
386,96.84210526315789
387,97.01754385964912
388,97.01754385964912
389,97.01754385964912
390,97.01754385964912
391,97.01754385964912
392,97.01754385964912
393,97.01754385964912
394,97.01754385964912
395,97.01754385964912
396,97.01754385964912
397,97.01754385964912
398,97.01754385964912
399,97.01754385964912
400,97.01754385964912
401,97.01754385964912
402,97.01754385964912
403,97.01754385964912
404,97.01754385964912
405,97.01754385964912
406,97.01754385964912
407,97.01754385964912
408,97.01754385964912
409,97.01754385964912
410,97.01754385964912
411,97.01754385964912
412,97.01754385964912
413,97.01754385964912
414,97.01754385964912
415,97.01754385964912
416,97.01754385964912
417,97.01754385964912
418,97.01754385964912
419,97.01754385964912
420,97.01754385964912
421,97.19298245614036
422,97.19298245614036
423,97.19298245614036
424,97.19298245614036
425,97.19298245614036
426,97.19298245614036
427,97.19298245614036
428,97.19298245614036
429,97.19298245614036
430,97.19298245614036
431,97.19298245614036
432,97.19298245614036
433,97.19298245614036
434,97.19298245614036
435,97.19298245614036
436,97.19298245614036
437,97.19298245614036
438,97.19298245614036
439,97.19298245614036
440,97.19298245614036
441,97.19298245614036
442,97.19298245614036
443,97.19298245614036
444,97.19298245614036
445,97.19298245614036
446,97.19298245614036
447,97.19298245614036
448,97.19298245614036
449,97.19298245614036
450,97.19298245614036
451,97.19298245614036
452,97.19298245614036
453,97.19298245614036
454,97.19298245614036
455,97.19298245614036
456,97.19298245614036
457,97.19298245614036
458,97.19298245614036
459,97.19298245614036
460,97.19298245614036
461,97.19298245614036
462,97.19298245614036
463,97.19298245614036
464,97.19298245614036
465,97.19298245614036
466,97.19298245614036
467,97.19298245614036
468,97.19298245614036
469,97.19298245614036
470,97.19298245614036
471,97.19298245614036
472,97.19298245614036
473,97.19298245614036
474,97.19298245614036
475,97.19298245614036
476,97.19298245614036
477,97.19298245614036
478,97.19298245614036
479,97.19298245614036
480,97.19298245614036
481,97.19298245614036
482,97.19298245614036
483,97.19298245614036
484,97.19298245614036
485,97.19298245614036
486,97.19298245614036
487,97.19298245614036
488,97.19298245614036
489,97.19298245614036
490,97.19298245614036
491,97.19298245614036
492,97.19298245614036
493,97.19298245614036
494,97.19298245614036
495,97.19298245614036
496,97.19298245614036
497,97.19298245614036
498,97.19298245614036
499,97.19298245614036
500,97.19298245614036
501,97.19298245614036
502,97.19298245614036
503,97.19298245614036
504,97.19298245614036
505,97.19298245614036
506,97.19298245614036
507,97.19298245614036
508,97.19298245614036
509,97.19298245614036
510,97.19298245614036
511,97.19298245614036
512,97.19298245614036
513,97.19298245614036
514,97.19298245614036
515,97.19298245614036
516,97.19298245614036
517,97.19298245614036
518,97.19298245614036
519,97.19298245614036
520,97.19298245614036
521,97.19298245614036
522,97.19298245614036
523,97.19298245614036
524,97.19298245614036
525,97.19298245614036
526,97.19298245614036
527,97.19298245614036
528,97.19298245614036
529,97.19298245614036
530,97.19298245614036
531,97.19298245614036
532,97.19298245614036
533,97.19298245614036
534,97.19298245614036
535,97.19298245614036
536,97.19298245614036
537,97.19298245614036
538,97.19298245614036
539,97.19298245614036
540,97.19298245614036
541,97.19298245614036
542,97.19298245614036
543,97.19298245614036
544,97.19298245614036
545,97.19298245614036
546,97.19298245614036
547,97.19298245614036
548,97.19298245614036
549,97.19298245614036
550,97.36842105263158
551,97.36842105263158
552,97.36842105263158
553,97.36842105263158
554,97.36842105263158
555,97.36842105263158
556,97.36842105263158
557,97.36842105263158
558,97.36842105263158
559,97.36842105263158
560,97.36842105263158
561,97.36842105263158
562,97.36842105263158
563,97.36842105263158
564,97.36842105263158
565,97.36842105263158
566,97.36842105263158
567,97.36842105263158
568,97.36842105263158
569,97.36842105263158
570,97.36842105263158
571,97.36842105263158
572,97.36842105263158
573,97.36842105263158
574,97.36842105263158
575,97.36842105263158
576,97.36842105263158
577,97.36842105263158
578,97.36842105263158
579,97.36842105263158
580,97.36842105263158
581,97.36842105263158
582,97.36842105263158
583,97.36842105263158
584,97.36842105263158
585,97.36842105263158
586,97.54385964912281
587,97.54385964912281
588,97.54385964912281
589,97.54385964912281
590,97.54385964912281
591,97.54385964912281
592,97.54385964912281
593,97.54385964912281
594,97.54385964912281
595,97.54385964912281
596,97.54385964912281
597,97.54385964912281
598,97.54385964912281
599,97.54385964912281
600,97.54385964912281
601,97.54385964912281
602,97.54385964912281
603,97.54385964912281
604,97.54385964912281
605,97.54385964912281
606,97.54385964912281
607,97.54385964912281
608,97.54385964912281
609,97.54385964912281
610,97.54385964912281
611,97.54385964912281
612,97.54385964912281
613,97.54385964912281
614,97.54385964912281
615,97.54385964912281
616,97.54385964912281
617,97.54385964912281
618,97.54385964912281
619,97.54385964912281
620,97.54385964912281
621,97.54385964912281
622,97.54385964912281
623,97.54385964912281
624,97.54385964912281
625,97.54385964912281
626,97.54385964912281
627,97.54385964912281
628,97.54385964912281
629,97.54385964912281
630,97.54385964912281
631,97.54385964912281
632,97.54385964912281
633,97.54385964912281
634,97.54385964912281
635,97.54385964912281
636,97.54385964912281
637,97.54385964912281
638,97.54385964912281
639,97.54385964912281
640,97.54385964912281
641,97.54385964912281
642,97.54385964912281
643,97.54385964912281
644,97.54385964912281
645,97.54385964912281
646,97.54385964912281
647,97.54385964912281
648,97.54385964912281
649,97.54385964912281
650,97.54385964912281
651,97.54385964912281
652,97.54385964912281
653,97.54385964912281
654,97.54385964912281
655,97.54385964912281
656,97.54385964912281
657,97.54385964912281
658,97.54385964912281
659,97.54385964912281
660,97.54385964912281
661,97.54385964912281
662,97.54385964912281
663,97.54385964912281
664,97.54385964912281
665,97.54385964912281
666,97.54385964912281
667,97.54385964912281
668,97.54385964912281
669,97.54385964912281
670,97.54385964912281
671,97.54385964912281
672,97.54385964912281
673,97.54385964912281
674,97.54385964912281
675,97.54385964912281
676,97.54385964912281
677,97.54385964912281
678,97.54385964912281
679,97.54385964912281
680,97.54385964912281
681,97.54385964912281
682,97.54385964912281
683,97.54385964912281
684,97.54385964912281
685,97.54385964912281
686,97.54385964912281
687,97.54385964912281
688,97.54385964912281
689,97.54385964912281
690,97.54385964912281
691,97.54385964912281
692,97.54385964912281
693,97.54385964912281
694,97.54385964912281
695,97.54385964912281
696,97.54385964912281
697,97.54385964912281
698,97.54385964912281
699,97.54385964912281
700,97.54385964912281
701,97.54385964912281
702,97.54385964912281
703,97.54385964912281
704,97.54385964912281
705,97.54385964912281
706,97.54385964912281
707,97.54385964912281
708,97.54385964912281
709,97.54385964912281
710,97.54385964912281
711,97.54385964912281
712,97.54385964912281
713,97.54385964912281
714,97.54385964912281
715,97.54385964912281
716,97.54385964912281
717,97.54385964912281
718,97.54385964912281
719,97.54385964912281
720,97.54385964912281
721,97.54385964912281
722,97.54385964912281
723,97.54385964912281
724,97.54385964912281
725,97.54385964912281
726,97.54385964912281
727,97.54385964912281
728,97.54385964912281
729,97.54385964912281
730,97.54385964912281
731,97.54385964912281
732,97.54385964912281
733,97.54385964912281
734,97.54385964912281
735,97.54385964912281
736,97.54385964912281
737,97.54385964912281
738,97.54385964912281
739,97.54385964912281
740,97.54385964912281
741,97.54385964912281
742,97.54385964912281
743,97.54385964912281
744,97.54385964912281
745,97.54385964912281
746,97.54385964912281
747,97.54385964912281
748,97.54385964912281
749,97.54385964912281
750,97.54385964912281
751,97.54385964912281
752,97.54385964912281
753,97.54385964912281
754,97.54385964912281
755,97.54385964912281
756,97.54385964912281
757,97.54385964912281
758,97.54385964912281
759,97.54385964912281
760,97.54385964912281
761,97.54385964912281
762,97.54385964912281
763,97.54385964912281
764,97.54385964912281
765,97.54385964912281
766,97.54385964912281
767,97.54385964912281
768,97.54385964912281
769,97.54385964912281
770,97.54385964912281
771,97.54385964912281
772,97.54385964912281
773,97.54385964912281
774,97.54385964912281
775,97.54385964912281
776,97.54385964912281
777,97.54385964912281
778,97.54385964912281
779,97.54385964912281
780,97.54385964912281
781,97.54385964912281
782,97.54385964912281
783,97.54385964912281
784,97.54385964912281
785,97.54385964912281
786,97.54385964912281
787,97.54385964912281
788,97.54385964912281
789,97.54385964912281
790,97.54385964912281
791,97.54385964912281
792,97.54385964912281
793,97.54385964912281
794,97.54385964912281
795,97.54385964912281
796,97.54385964912281
797,97.54385964912281
798,97.54385964912281
799,97.54385964912281
800,97.54385964912281
801,97.54385964912281
802,97.54385964912281
803,97.54385964912281
804,97.54385964912281
805,97.54385964912281
806,97.54385964912281
807,97.54385964912281
808,97.54385964912281
809,97.54385964912281
810,97.54385964912281
811,97.54385964912281
812,97.54385964912281
813,97.54385964912281
814,97.54385964912281
815,97.54385964912281
816,97.54385964912281
817,97.54385964912281
818,97.54385964912281
819,97.54385964912281
820,97.54385964912281
821,97.54385964912281
822,97.54385964912281
823,97.54385964912281
824,97.54385964912281
825,97.54385964912281
826,97.54385964912281
827,97.54385964912281
828,97.54385964912281
829,97.54385964912281
830,97.54385964912281
831,97.54385964912281
832,97.54385964912281
833,97.54385964912281
834,97.54385964912281
835,97.54385964912281
836,97.54385964912281
837,97.54385964912281
838,97.54385964912281
839,97.54385964912281
840,97.54385964912281
841,97.54385964912281
842,97.54385964912281
843,97.54385964912281
844,97.54385964912281
845,97.54385964912281
846,97.54385964912281
847,97.54385964912281
848,97.54385964912281
849,97.54385964912281
850,97.54385964912281
851,97.54385964912281
852,97.54385964912281
853,97.54385964912281
854,97.54385964912281
855,97.54385964912281
856,97.54385964912281
857,97.54385964912281
858,97.54385964912281
859,97.54385964912281
860,97.54385964912281
861,97.54385964912281
862,97.54385964912281
863,97.54385964912281
864,97.54385964912281
865,97.54385964912281
866,97.54385964912281
867,97.54385964912281
868,97.54385964912281
869,97.54385964912281
870,97.54385964912281
871,97.54385964912281
872,97.54385964912281
873,97.54385964912281
874,97.54385964912281
875,97.54385964912281
876,97.54385964912281
877,97.54385964912281
878,97.54385964912281
879,97.54385964912281
880,97.54385964912281
881,97.54385964912281
882,97.54385964912281
883,97.54385964912281
884,97.54385964912281
885,97.54385964912281
886,97.54385964912281
887,97.54385964912281
888,97.54385964912281
889,97.54385964912281
890,97.54385964912281
891,97.54385964912281
892,97.54385964912281
893,97.54385964912281
894,97.54385964912281
895,97.54385964912281
896,97.71929824561404
897,97.71929824561404
898,97.71929824561404
899,97.71929824561404
900,97.71929824561404
901,97.71929824561404
902,97.71929824561404
903,97.71929824561404
904,97.71929824561404
905,97.71929824561404
906,97.71929824561404
907,97.71929824561404
908,97.71929824561404
909,97.71929824561404
910,97.71929824561404
911,97.71929824561404
912,97.71929824561404
913,97.71929824561404
914,97.71929824561404
915,97.71929824561404
916,97.71929824561404
917,97.71929824561404
918,97.71929824561404
919,97.71929824561404
920,97.71929824561404
921,97.71929824561404
922,97.71929824561404
923,97.71929824561404
924,97.71929824561404
925,97.71929824561404
926,97.71929824561404
927,97.71929824561404
928,97.71929824561404
929,97.71929824561404
930,97.71929824561404
931,97.71929824561404
932,97.71929824561404
933,97.71929824561404
934,97.71929824561404
935,97.71929824561404
936,97.71929824561404
937,97.71929824561404
938,97.71929824561404
939,97.71929824561404
940,97.71929824561404
941,97.71929824561404
942,97.71929824561404
943,97.71929824561404
944,97.71929824561404
945,97.71929824561404
946,97.71929824561404
947,97.71929824561404
948,97.71929824561404
949,97.71929824561404
950,97.71929824561404
951,97.71929824561404
952,97.71929824561404
953,97.71929824561404
954,97.71929824561404
955,97.71929824561404
956,97.71929824561404
957,97.71929824561404
958,97.71929824561404
959,97.71929824561404
960,97.71929824561404
961,97.71929824561404
962,97.71929824561404
963,97.71929824561404
964,97.71929824561404
965,97.71929824561404
966,97.71929824561404
967,97.71929824561404
968,97.71929824561404
969,97.71929824561404
970,97.71929824561404
971,97.71929824561404
972,97.71929824561404
973,97.71929824561404
974,97.71929824561404
975,97.71929824561404
976,97.71929824561404
977,97.71929824561404
978,97.71929824561404
979,97.71929824561404
980,97.71929824561404
981,97.71929824561404
982,97.71929824561404
983,97.71929824561404
984,97.71929824561404
985,97.71929824561404
986,97.71929824561404
987,97.71929824561404
988,97.71929824561404
989,97.71929824561404
990,97.71929824561404
991,97.71929824561404
992,97.71929824561404
993,97.71929824561404
994,97.71929824561404
995,97.71929824561404
996,97.71929824561404
997,97.71929824561404
998,97.71929824561404
999,97.71929824561404
1000,97.71929824561404
1001,97.71929824561404
1002,97.71929824561404
1003,97.71929824561404
1004,97.71929824561404
1005,97.71929824561404
1006,97.71929824561404
1007,97.71929824561404
1008,97.71929824561404
1009,97.71929824561404
1010,97.71929824561404
1011,97.71929824561404
1012,97.71929824561404
1013,97.71929824561404
1014,97.71929824561404
1015,97.71929824561404
1016,97.71929824561404
1017,97.71929824561404
1018,97.71929824561404
1019,97.71929824561404
1020,97.71929824561404
1021,97.71929824561404
1022,97.71929824561404
1023,97.71929824561404
1024,97.71929824561404
1025,97.71929824561404
1026,97.71929824561404
1027,97.71929824561404
1028,97.71929824561404
1029,97.71929824561404
1030,97.71929824561404
1031,97.71929824561404
1032,97.71929824561404
1033,97.71929824561404
1034,97.71929824561404
1035,97.71929824561404
1036,97.71929824561404
1037,97.71929824561404
1038,97.71929824561404
1039,97.71929824561404
1040,97.71929824561404
1041,97.71929824561404
1042,97.71929824561404
1043,97.71929824561404
1044,97.71929824561404
1045,97.71929824561404
1046,97.71929824561404
1047,97.71929824561404
1048,97.71929824561404
1049,97.71929824561404
1050,97.71929824561404
1051,97.71929824561404
1052,97.71929824561404
1053,97.71929824561404
1054,97.71929824561404
1055,97.71929824561404
1056,97.71929824561404
1057,97.71929824561404
1058,97.71929824561404
1059,97.71929824561404
1060,97.71929824561404
1061,97.71929824561404
1062,97.71929824561404
1063,97.71929824561404
1064,97.71929824561404
1065,97.71929824561404
1066,97.71929824561404
1067,97.71929824561404
1068,97.71929824561404
1069,97.71929824561404
1070,97.71929824561404
1071,97.71929824561404
1072,97.71929824561404
1073,97.71929824561404
1074,97.71929824561404
1075,97.71929824561404
1076,97.71929824561404
1077,97.71929824561404
1078,97.71929824561404
1079,97.71929824561404
1080,97.71929824561404
1081,97.71929824561404
1082,97.71929824561404
1083,97.71929824561404
1084,97.71929824561404
1085,97.71929824561404
1086,97.71929824561404
1087,97.71929824561404
1088,97.71929824561404
1089,97.71929824561404
1090,97.71929824561404
1091,97.71929824561404
1092,97.71929824561404
1093,97.71929824561404
1094,97.71929824561404
1095,97.71929824561404
1096,97.71929824561404
1097,97.71929824561404
1098,97.71929824561404
1099,97.71929824561404
1100,97.71929824561404
1101,97.71929824561404
1102,97.71929824561404
1103,97.71929824561404
1104,97.71929824561404
1105,97.71929824561404
1106,97.71929824561404
1107,97.71929824561404
1108,97.71929824561404
1109,97.71929824561404
1110,97.71929824561404
1111,97.71929824561404
1112,97.71929824561404
1113,97.71929824561404
1114,97.71929824561404
1115,97.71929824561404
1116,97.71929824561404
1117,97.71929824561404
1118,97.71929824561404
1119,97.71929824561404
1120,97.71929824561404
1121,97.71929824561404
1122,97.71929824561404
1123,97.71929824561404
1124,97.71929824561404
1125,97.71929824561404
1126,97.71929824561404
1127,97.71929824561404
1128,97.71929824561404
1129,97.71929824561404
1130,97.71929824561404
1131,97.71929824561404
1132,97.71929824561404
1133,97.71929824561404
1134,97.71929824561404
1135,97.71929824561404
1136,97.71929824561404
1137,97.71929824561404
1138,97.71929824561404
1139,97.71929824561404
1140,97.71929824561404
1141,97.71929824561404
1142,97.71929824561404
1143,97.71929824561404
1144,97.71929824561404
1145,97.71929824561404
1146,97.71929824561404
1147,97.71929824561404
1148,97.71929824561404
1149,97.71929824561404
1150,97.71929824561404
1151,97.71929824561404
1152,97.71929824561404
1153,97.71929824561404
1154,97.71929824561404
1155,97.71929824561404
1156,97.71929824561404
1157,97.71929824561404
1158,97.71929824561404
1159,97.71929824561404
1160,97.71929824561404
1161,97.71929824561404
1162,97.71929824561404
1163,97.71929824561404
1164,97.71929824561404
1165,97.71929824561404
1166,97.71929824561404
1167,97.71929824561404
1168,97.71929824561404
1169,97.71929824561404
1170,97.71929824561404
1171,97.71929824561404
1172,97.71929824561404
1173,97.71929824561404
1174,97.71929824561404
1175,97.71929824561404
1176,97.71929824561404
1177,97.71929824561404
1178,97.71929824561404
1179,97.71929824561404
1180,97.71929824561404
1181,97.71929824561404
1182,97.71929824561404
1183,97.71929824561404
1184,97.71929824561404
1185,97.71929824561404
1186,97.71929824561404
1187,97.71929824561404
1188,97.71929824561404
1189,97.71929824561404
1190,97.71929824561404
1191,97.71929824561404
1192,97.71929824561404
1193,97.71929824561404
1194,97.71929824561404
1195,97.71929824561404
1196,97.71929824561404
1197,97.71929824561404
1198,97.71929824561404
1199,97.71929824561404
1200,97.71929824561404
1201,97.71929824561404
1202,97.71929824561404
1203,97.71929824561404
1204,97.71929824561404
1205,97.71929824561404
1206,97.71929824561404
1207,97.71929824561404
1208,97.71929824561404
1209,97.71929824561404
1210,97.71929824561404
1211,97.71929824561404
1212,97.71929824561404
1213,97.71929824561404
1214,97.71929824561404
1215,97.71929824561404
1216,97.71929824561404
1217,97.71929824561404
1218,97.71929824561404
1219,97.71929824561404
1220,97.71929824561404
1221,97.71929824561404
1222,97.71929824561404
1223,97.71929824561404
1224,97.71929824561404
1225,97.71929824561404
1226,97.71929824561404
1227,97.71929824561404
1228,97.71929824561404
1229,97.71929824561404
1230,97.71929824561404
1231,97.71929824561404
1232,97.71929824561404
1233,97.71929824561404
1234,97.71929824561404
1235,97.89473684210526
1236,97.89473684210526
1237,97.89473684210526
1238,97.89473684210526
1239,97.89473684210526
1240,97.89473684210526
1241,97.89473684210526
1242,97.89473684210526
1243,97.89473684210526
1244,97.89473684210526
1245,97.89473684210526
1246,97.89473684210526
1247,97.89473684210526
1248,97.89473684210526
1249,97.89473684210526
1250,97.89473684210526
1251,97.89473684210526
1252,97.89473684210526
1253,97.89473684210526
1254,97.89473684210526
1255,97.89473684210526
1256,97.89473684210526
1257,97.89473684210526
1258,97.89473684210526
1259,97.89473684210526
1260,97.89473684210526
1261,97.89473684210526
1262,97.89473684210526
1263,97.89473684210526
1264,97.89473684210526
1265,97.89473684210526
1266,97.89473684210526
1267,97.89473684210526
1268,97.89473684210526
1269,97.89473684210526
1270,97.89473684210526
1271,97.89473684210526
1272,97.89473684210526
1273,97.89473684210526
1274,97.89473684210526
1275,97.89473684210526
1276,97.89473684210526
1277,97.89473684210526
1278,97.89473684210526
1279,97.89473684210526
1280,97.89473684210526
1281,97.89473684210526
1282,97.89473684210526
1283,97.89473684210526
1284,97.89473684210526
1285,97.89473684210526
1286,97.89473684210526
1287,97.89473684210526
1288,97.89473684210526
1289,97.89473684210526
1290,97.89473684210526
1291,97.89473684210526
1292,97.89473684210526
1293,97.89473684210526
1294,97.89473684210526
1295,97.89473684210526
1296,97.89473684210526
1297,97.89473684210526
1298,97.89473684210526
1299,97.89473684210526
1300,97.89473684210526
1301,97.89473684210526
1302,97.89473684210526
1303,97.89473684210526
1304,97.89473684210526
1305,97.89473684210526
1306,97.89473684210526
1307,97.89473684210526
1308,97.89473684210526
1309,97.89473684210526
1310,97.89473684210526
1311,97.89473684210526
1312,97.89473684210526
1313,97.89473684210526
1314,97.89473684210526
1315,97.89473684210526
1316,97.89473684210526
1317,97.89473684210526
1318,97.89473684210526
1319,97.89473684210526
1320,97.89473684210526
1321,97.89473684210526
1322,97.89473684210526
1323,97.89473684210526
1324,97.89473684210526
1325,97.89473684210526
1326,97.89473684210526
1327,97.89473684210526
1328,97.89473684210526
1329,97.89473684210526
1330,97.89473684210526
1331,97.89473684210526
1332,97.89473684210526
1333,97.89473684210526
1334,97.89473684210526
1335,97.89473684210526
1336,97.89473684210526
1337,97.89473684210526
1338,97.89473684210526
1339,97.89473684210526
1340,97.89473684210526
1341,97.89473684210526
1342,97.89473684210526
1343,97.89473684210526
1344,97.89473684210526
1345,97.89473684210526
1346,97.89473684210526
1347,97.89473684210526
1348,97.89473684210526
1349,97.89473684210526
1350,97.89473684210526
1351,97.89473684210526
1352,97.89473684210526
1353,97.89473684210526
1354,97.89473684210526
1355,97.89473684210526
1356,97.89473684210526
1357,97.89473684210526
1358,97.89473684210526
1359,97.89473684210526
1360,97.89473684210526
1361,97.89473684210526
